"ENTREZID";"SYMBOL";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"146433";"IL34";86,1345865460163;-1,69506543293947;0,368179963603953;-4,60390461324188;4,14642434849539e-06;7,9783782926758e-05
"146456";"TMED6";14,3444744345183;-1,70954825930891;0,526598233906762;-3,24639953048455;0,00116874692450042;0,00678653228666202
"146556";"C16orf89";755,756138794558;-2,31600943040683;0,32474316213388;-7,13181892788252;9,90511270596561e-13;4,38269845178391e-10
"147111";"NOTUM";39,605831170974;-2,07030726018396;0,491054437582256;-4,21604429516467;2,48624945627208e-05;0,000327322101525163
"147166";"TRIM16L";47,1356234376406;1,57432569422109;0,442321725503966;3,55923212324098;0,000371940689300379;0,00275754047960348
"1474";"CST6";67,2358953541503;-1,50486507301166;0,47318607625945;-3,1802818140966;0,00147131890091089;0,00806931972753764
"147463";"ANKRD29";1225,75714150559;-1,73320099902335;0,377474694425401;-4,59156871869691;4,39926739809172e-06;8,39957170444337e-05
"148113";"CILP2";80,8820257399551;4,07849578019449;0,785426600596164;5,19271409587959;2,07250325276525e-07;7,11989368530448e-06
"148398";"SAMD11";125,29956228846;2,61731009947516;0,542044939150243;4,82858506820171;1,37506590981028e-06;3,28069003728059e-05
"148823";"GCSAML";58,0147409333389;-1,70965584314507;0,644303710485052;-2,65349371006723;0,00796632552903136;0,0300006834613651
"149620";"CHIAP2";69,1111849698942;-3,7155878262216;0,984220103908461;-3,77515945007274;0,000159905345940748;0,00144383794876787
"1501";"CTNND2";71,9909956422904;-1,99034858100138;0,642142075308152;-3,09954550174312;0,00193817804639996;0,0100773927719444
"150468";"CKAP2L";52,5034674462771;2,05291757360787;0,511148643155085;4,01628293667407;5,9123268791347e-05;0,000660505519944643
"150696";"PROM2";623,768116600627;2,90196468815237;0,504892558338631;5,74768758268373;9,04722052371522e-09;6,00983208979904e-07
"151126";"ZNF385B";779,401360654501;-2,54331414384461;0,390173289535309;-6,51842197315367;7,10508800252942e-11;1,51660471776658e-08
"1513";"CTSK";1664,593735372;1,50310291745591;0,419985334140877;3,57894144215931;0,000344988750279058;0,00260884501805264
"152831";"KLB";160,640324969106;-1,67178348592468;0,399265649141064;-4,18714580009868;2,82484372831949e-05;0,000364113713741278
"155006";"TMEM213";166,659107799512;-1,94685000088878;0,319938004601255;-6,08508515052838;1,16429415530848e-09;1,21033669690477e-07
"155465";"AGR3";630,417284103997;-1,97397428909601;0,274008021431153;-7,20407482520357;5,84392701721889e-13;3,18136178261962e-10
"157310";"PEBP4";407,690052355372;-2,30334138596398;0,383875519429501;-6,00022994273536;1,97038300649449e-09;1,80250637434116e-07
"157574";"FBXO16";19,9112624843045;2,02249826808082;0,640019932124576;3,1600551272943;0,00157739290312477;0,0085312442520691
"158056";"MAMDC4";202,172296365216;1,85144461135231;0,298489414662788;6,20271446960334;5,54974764404387e-10;6,53278750246311e-08
"158381";"ATP8B5P";37,493983432003;-2,44896535684962;0,595149699428935;-4,11487287853709;3,87392851603784e-05;0,000468765847416855
"1591";"CYP24A1";83,3960079786987;4,23559470846713;0,704842603175495;6,00927737538097;1,86352062762006e-09;1,73448265857962e-07
"1604";"CD55";9056,51574320381;-1,79970811185886;0,326356464043019;-5,51454715976342;3,49679135979897e-08;1,80561173087865e-06
"160428";"ALDH1L2";927,160536630727;2,25727766722583;0,422527522408062;5,34232102647702;9,17639558433407e-08;3,84012167017218e-06
"160728";"SLC5A8";262,795175875039;-3,30284230888108;0,828067145022286;-3,98861653760238;6,64597518324259e-05;0,000725753183550686
"162466";"PHOSPHO1";85,6378224537937;-1,7239655661348;0,675434180204634;-2,55238129289296;0,0106989360810849;0,0374708527066481
"1630";"DCC";346,570775031184;-3,43223288054835;0,746914564421725;-4,59521482648507;4,32303652116369e-06;8,26851752297604e-05
"1644";"DDC";15,2270450748555;-2,01097827891898;0,763154231102317;-2,6350876362361;0,00841155625707148;0,031265522200942
"164656";"TMPRSS6";27,0525352662724;-1,82114207799511;0,64155657077334;-2,83863054477001;0,00453075821084176;0,0195279079490257
"1649";"DDIT3";429,768233788711;1,5210218249991;0,351585659343104;4,32617709107065;1,51719461888859e-05;0,00022238924492257
"166752";"FREM3";43,8757401619054;-2,41197647122659;0,867257134126873;-2,78115494968501;0,00541658771383079;0,0222629403621867
"166929";"SGMS2";4872,94064253418;-2,13602314859224;0,324493833967363;-6,58263093161602;4,62195463730811e-11;1,05704102555236e-08
"167359";"NIM1K";79,1148108967874;-1,78531826175141;0,509971771936386;-3,5008178099201;0,00046383282196748;0,00330168948282676
"170690";"ADAMTS16";225,196817581738;3,99596017000383;1,10455098908216;3,61772359040148;0,000297205549997709;0,00233691731331695
"170850";"KCNG3";71,442573217942;-1,56153316000129;0,446612817653696;-3,49639127735942;0,000471596628811759;0,00333766155201036
"171177";"RHOV";104,572496846317;3,50562547603174;0,971645620955415;3,60792597674106;0,000308654517206637;0,00240797746117814
"1718";"DHCR24";12392,0787601993;-1,70854563654524;0,306798035579174;-5,5689588537288;2,56265987881924e-08;1,38600074324383e-06
"1734";"DIO2";233,794555775493;2,26298053254944;0,797906416202753;2,83614780705612;0,00456613086137066;0,0196344853504386
"1755";"DMBT1";11523,1007316011;-3,45474906437018;0,522459918177901;-6,61246718488712;3,77966920849365e-11;8,76938034185142e-09
"177";"AGER";7003,41400321539;-2,24625920836834;0,712137368220094;-3,15424988016373;0,00160911243818386;0,00866765848683894
"1807";"DPYS";49,2439564688662;3,54219983405897;0,519344974145476;6,82051432169391;9,07151431708274e-12;2,59331915539603e-09
"1825";"DSC3";519,614636324513;1,69607293547447;0,428447933802576;3,9586442170964;7,53764217534741e-05;0,000796670235546462
"183";"AGT";92,8738325816668;2,39195097605076;0,582476910000914;4,10651638714229;4,0167097798528e-05;0,000482173109387994
"186";"AGTR2";315,784147178556;-4,01618732441555;1,08579532413608;-3,69884381995385;0,000216583815636141;0,00182681259458323
